org_code,month_key,month_start,fy,is_winter,winter_label,total_incomplete,within_18wk,over_52wk,over_65wk,over_78wk,over_104wk,pct_within_18wk,waiting_per_10k_catchment
NVC29,202206,2022-06-01,2022-23,false,,2366.0,1325.0,70.0,4.0,2.0,0.0,0.5600169061707523,
RCD,202206,2022-06-01,2022-23,false,,25134.0,17135.0,1261.0,463.0,169.0,1.0,0.6817458422853505,1377.8094507181231
RJ7,202206,2022-06-01,2022-23,false,,52351.0,37931.0,914.0,291.0,48.0,1.0,0.7245515844969532,1043.168621449608
RJN,202206,2022-06-01,2022-23,false,,9302.0,6398.0,335.0,139.0,81.0,24.0,0.6878090733175661,766.4104275321123
RL1,202206,2022-06-01,2022-23,false,,20427.0,10221.0,3070.0,1790.0,967.0,164.0,0.5003671611102952,3875.943986945467
RN5,202206,2022-06-01,2022-23,false,,50348.0,30569.0,2112.0,683.0,196.0,3.0,0.6071542067212203,1075.4971301136206
RPA,202206,2022-06-01,2022-23,false,,32075.0,20086.0,202.0,25.0,5.0,0.0,0.626219797349961,1009.5557639889964
RTG,202206,2022-06-01,2022-23,false,,100185.0,58848.0,6154.0,2254.0,730.0,9.0,0.5873933223536457,1248.7208666074205
RY7,202206,2022-06-01,2022-23,false,,186.0,123.0,6.0,4.0,3.0,3.0,0.6612903225806451,
ACG08,202207,2022-07-01,2022-23,false,,10.0,10.0,0.0,0.0,0.0,0.0,1.0,
ACG39,202207,2022-07-01,2022-23,false,,325.0,288.0,0.0,0.0,0.0,0.0,0.8861538461538462,
DFY,202207,2022-07-01,2022-23,false,,95.0,67.0,0.0,0.0,0.0,0.0,0.7052631578947368,
NNE,202207,2022-07-01,2022-23,false,,3784.0,3413.0,1.0,1.0,0.0,0.0,0.9019556025369979,
NNF,202207,2022-07-01,2022-23,false,,858.0,839.0,,,,,0.9778554778554779,
NPG06,202207,2022-07-01,2022-23,false,,850.0,771.0,3.0,2.0,1.0,0.0,0.9070588235294118,
NPG11,202207,2022-07-01,2022-23,false,,1533.0,1383.0,5.0,0.0,0.0,0.0,0.9021526418786693,
NT204,202207,2022-07-01,2022-23,false,,783.0,704.0,0.0,0.0,0.0,0.0,0.8991060025542784,
NT224,202207,2022-07-01,2022-23,false,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,
NT348,202207,2022-07-01,2022-23,false,,1300.0,906.0,50.0,13.0,0.0,0.0,0.696923076923077,
NT409,202207,2022-07-01,2022-23,false,,808.0,602.0,35.0,15.0,8.0,0.0,0.745049504950495,
NTPH3,202207,2022-07-01,2022-23,false,,2607.0,1900.0,96.0,32.0,12.0,3.0,0.728807057920982,
NVC05,202207,2022-07-01,2022-23,false,,3375.0,2071.0,23.0,3.0,2.0,0.0,0.6136296296296296,
NVC17,202207,2022-07-01,2022-23,false,,3835.0,2179.0,277.0,75.0,15.0,0.0,0.5681877444589309,
NVG01,202207,2022-07-01,2022-23,false,,2267.0,1943.0,,,,,0.8570798411998235,
RA9,202207,2022-07-01,2022-23,false,,42817.0,21180.0,4741.0,1872.0,740.0,70.0,0.4946633346567952,1765.8606596252748
RAE,202207,2022-07-01,2022-23,false,,33515.0,23747.0,974.0,296.0,92.0,15.0,0.7085484111591824,829.1748825448976
RH8,202207,2022-07-01,2022-23,false,,87977.0,48085.0,8206.0,3636.0,1572.0,344.0,0.546563306318697,1470.8896694815933
RHQ,202207,2022-07-01,2022-23,false,,78005.0,53891.0,2683.0,1097.0,463.0,25.0,0.6908659701301199,1163.434118054147
RNN,202207,2022-07-01,2022-23,false,,35654.0,22152.0,783.0,142.0,29.0,,0.621304762438997,1389.5265227541106
RP4,202207,2022-07-01,2022-23,false,,7239.0,5339.0,177.0,67.0,20.0,0.0,0.7375328083989501,842.2828553144453
RTD,202207,2022-07-01,2022-23,false,,97187.0,68004.0,4443.0,1864.0,633.0,43.0,0.6997232140101042,1457.332095734934
RXM,202207,2022-07-01,2022-23,false,,1766.0,850.0,29.0,0.0,0.0,0.0,0.4813137032842582,
RYX,202207,2022-07-01,2022-23,false,,3319.0,2589.0,147.0,89.0,37.0,0.0,0.7800542332027719,
ACG12,202208,2022-08-01,2022-23,false,,810.0,646.0,0.0,0.0,0.0,0.0,0.7975308641975308,
ACG13,202208,2022-08-01,2022-23,false,,269.0,247.0,0.0,0.0,0.0,0.0,0.9182156133828996,
ADP02,202208,2022-08-01,2022-23,false,,1700.0,1331.0,0.0,0.0,0.0,0.0,0.7829411764705883,
B4N1U,202208,2022-08-01,2022-23,false,,1133.0,1012.0,1.0,0.0,0.0,0.0,0.8932038834951457,
DFY,202208,2022-08-01,2022-23,false,,100.0,64.0,0.0,0.0,0.0,0.0,0.64,
N6Z0R,202208,2022-08-01,2022-23,false,,74.0,72.0,0.0,0.0,0.0,0.0,0.972972972972973,
NPG17,202208,2022-08-01,2022-23,false,,590.0,522.0,2.0,1.0,0.0,0.0,0.8847457627118644,
NPG18,202208,2022-08-01,2022-23,false,,266.0,253.0,0.0,0.0,0.0,0.0,0.9511278195488722,
NPG20,202208,2022-08-01,2022-23,false,,1794.0,1576.0,9.0,3.0,0.0,0.0,0.8784838350055741,
NR5,202208,2022-08-01,2022-23,false,,63.0,60.0,,,,,0.9523809523809523,
NT210,202208,2022-08-01,2022-23,false,,348.0,275.0,2.0,0.0,0.0,0.0,0.7902298850574713,
NT345,202208,2022-08-01,2022-23,false,,455.0,235.0,22.0,10.0,0.0,0.0,0.5164835164835165,
NT406,202208,2022-08-01,2022-23,false,,1873.0,1119.0,82.0,22.0,7.0,0.0,0.597437266417512,
NT431,202208,2022-08-01,2022-23,false,,107.0,84.0,0.0,0.0,0.0,0.0,0.7850467289719626,
NT446,202208,2022-08-01,2022-23,false,,764.0,169.0,148.0,32.0,10.0,0.0,0.2212041884816754,
NTP11,202208,2022-08-01,2022-23,false,,7316.0,5290.0,168.0,64.0,10.0,0.0,0.7230727173318754,
NV323,202208,2022-08-01,2022-23,false,,4064.0,1974.0,233.0,20.0,2.0,0.0,0.48572834645669294,
NVC01,202208,2022-08-01,2022-23,false,,1064.0,760.0,25.0,6.0,3.0,2.0,0.7142857142857143,
NVC08,202208,2022-08-01,2022-23,false,,2514.0,394.0,859.0,551.0,230.0,20.0,0.15672235481304694,
NVC20,202208,2022-08-01,2022-23,false,,11370.0,5924.0,881.0,382.0,98.0,2.0,0.5210202286719438,
NVC40,202208,2022-08-01,2022-23,false,,7665.0,3254.0,1129.0,454.0,89.0,5.0,0.42452707110241356,
RAE,202208,2022-08-01,2022-23,false,,34407.0,24838.0,782.0,265.0,71.0,15.0,0.721887987909437,851.2433293666207
RAJ,202208,2022-08-01,2022-23,false,,153578.0,84050.0,10439.0,3047.0,532.0,4.0,0.5472789071351365,1410.038414360948
RAL,202208,2022-08-01,2022-23,false,,108592.0,67220.0,5182.0,1817.0,574.0,2.0,0.6190142920288787,1206.9183969698115
RAS,202208,2022-08-01,2022-23,false,,32268.0,16158.0,1996.0,695.0,175.0,,0.500743770918557,1345.997422132122
RBQ,202208,2022-08-01,2022-23,false,,5320.0,4040.0,74.0,35.0,15.0,1.0,0.7593984962406015,910.2263589234691
RC9,202208,2022-08-01,2022-23,false,,83274.0,49607.0,3956.0,1218.0,354.0,0.0,0.5957081441986695,1324.9684167650494
RGP,202208,2022-08-01,2022-23,false,,22749.0,12894.0,1628.0,654.0,163.0,9.0,0.5667941447975735,1117.7496622036606
RM3,202208,2022-08-01,2022-23,false,,157056.0,80321.0,15465.0,6218.0,1663.0,19.0,0.5114163101059495,2032.0273048493796
RMC,202208,2022-08-01,2022-23,false,,38139.0,23447.0,2104.0,744.0,144.0,7.0,0.6147775243189386,1208.1538266599089
RN7,202208,2022-08-01,2022-23,false,,25061.0,17422.0,582.0,213.0,41.0,0.0,0.6951837516459838,814.3536285382838
RQM,202208,2022-08-01,2022-23,false,,50584.0,30948.0,1046.0,157.0,22.0,0.0,0.6118140123359165,900.5679289287685
RVV,202208,2022-08-01,2022-23,false,,70717.0,41589.0,3453.0,1384.0,448.0,14.0,0.588104699011553,1125.446807968858
RXG,202208,2022-08-01,2022-23,false,,3363.0,3231.0,,,,,0.9607493309545049,
AAH,202209,2022-09-01,2022-23,false,,993.0,977.0,1.0,1.0,,,0.9838872104733132,
AAV,202209,2022-09-01,2022-23,false,,5129.0,4189.0,0.0,0.0,0.0,0.0,0.8167284070969,
ACG19,202209,2022-09-01,2022-23,false,,794.0,637.0,0.0,0.0,0.0,0.0,0.8022670025188917,
ACG36,202209,2022-09-01,2022-23,false,,503.0,335.0,55.0,11.0,0.0,0.0,0.6660039761431411,
NEY,202209,2022-09-01,2022-23,false,,4414.0,2400.0,360.0,23.0,7.0,,0.5437245129134571,
NT212,202209,2022-09-01,2022-23,false,,281.0,251.0,3.0,2.0,1.0,0.0,0.8932384341637011,
NT315,202209,2022-09-01,2022-23,false,,491.0,473.0,0.0,0.0,0.0,0.0,0.9633401221995926,
NT434,202209,2022-09-01,2022-23,false,,529.0,287.0,41.0,8.0,2.0,1.0,0.5425330812854442,
NT445,202209,2022-09-01,2022-23,false,,11.0,4.0,4.0,2.0,1.0,0.0,0.36363636363636365,
RBQ,202209,2022-09-01,2022-23,false,,5289.0,3977.0,71.0,28.0,16.0,1.0,0.751937984496124,904.9224083357572
RCU,202209,2022-09-01,2022-23,false,,16748.0,9419.0,778.0,265.0,89.0,3.0,0.5623955099116312,2005.100147257773
RDE,202209,2022-09-01,2022-23,false,,77358.0,47941.0,3408.0,1122.0,278.0,7.0,0.6197290519403293,1129.2858425411341
RJ1,202209,2022-09-01,2022-23,false,,98642.0,62226.0,2080.0,586.0,109.0,1.0,0.6308266255753128,1210.7888625394628
RJE,202209,2022-09-01,2022-23,false,,77985.0,41420.0,4569.0,1907.0,770.0,56.0,0.5311277809835224,1170.9723191963783
RJZ,202209,2022-09-01,2022-23,false,,79600.0,58891.0,693.0,199.0,54.0,,0.7398366834170854,1123.9334281240338
RLT,202209,2022-09-01,2022-23,false,,14210.0,10043.0,66.0,7.0,1.0,1.0,0.7067558057705841,781.5636773643539
RRK,202209,2022-09-01,2022-23,false,,160063.0,63282.0,31899.0,18091.0,7800.0,201.0,0.395356828248877,1420.977265322537
RTG,202209,2022-09-01,2022-23,false,,103273.0,57302.0,7669.0,3277.0,999.0,7.0,0.554859450195114,1287.2101617722028
NLX,202210,2022-10-01,2022-23,false,,5965.0,4653.0,391.0,262.0,168.0,69.0,0.7800502933780386,
NN8,202210,2022-10-01,2022-23,false,,2221.0,1206.0,155.0,42.0,2.0,0.0,0.5429986492570914,
NPG01,202210,2022-10-01,2022-23,false,,817.0,722.0,3.0,1.0,0.0,0.0,0.8837209302325582,
NQTF7,202210,2022-10-01,2022-23,false,,232.0,197.0,,,,,0.8491379310344828,
NT233,202210,2022-10-01,2022-23,false,,634.0,335.0,149.0,86.0,37.0,6.0,0.5283911671924291,
NT421,202210,2022-10-01,2022-23,false,,1898.0,1140.0,31.0,0.0,0.0,0.0,0.6006322444678609,
NT430,202210,2022-10-01,2022-23,false,,1155.0,794.0,17.0,8.0,7.0,0.0,0.6874458874458874,
RBV,202210,2022-10-01,2022-23,false,,2702.0,2650.0,,,,,0.9807549962990377,465.8861665258548
RCB,202210,2022-10-01,2022-23,false,,49432.0,26738.0,4234.0,1855.0,568.0,2.0,0.540904677132222,1011.5537147464363
RCF,202210,2022-10-01,2022-23,false,,13348.0,9348.0,515.0,219.0,78.0,,0.7003296373988612,745.1529885949388
RGM,202210,2022-10-01,2022-23,false,,5691.0,4217.0,2.0,,,,0.7409945528026709,503.43229185096067
H4I8B,202211,2022-11-01,2022-23,false,,3248.0,2782.0,12.0,1.0,1.0,1.0,0.8565270935960592,
M0N7E,202211,2022-11-01,2022-23,false,,265.0,218.0,1.0,0.0,0.0,0.0,0.8226415094339623,
NPG08,202211,2022-11-01,2022-23,false,,805.0,763.0,1.0,0.0,0.0,0.0,0.9478260869565217,
NPG15,202211,2022-11-01,2022-23,false,,319.0,301.0,0.0,0.0,0.0,0.0,0.9435736677115988,
NPG20,202211,2022-11-01,2022-23,false,,1558.0,1373.0,12.0,1.0,0.0,0.0,0.8812580231065469,
NT210,202211,2022-11-01,2022-23,false,,369.0,290.0,2.0,0.0,0.0,0.0,0.7859078590785907,
NT237,202211,2022-11-01,2022-23,false,,1673.0,1434.0,0.0,0.0,0.0,0.0,0.8571428571428571,
NT302,202211,2022-11-01,2022-23,false,,1010.0,428.0,125.0,65.0,23.0,0.0,0.42376237623762375,
NT308,202211,2022-11-01,2022-23,false,,971.0,768.0,19.0,8.0,0.0,0.0,0.7909371781668383,
NT449,202211,2022-11-01,2022-23,false,,727.0,368.0,26.0,1.0,1.0,0.0,0.5061898211829436,
NT451,202211,2022-11-01,2022-23,false,,1500.0,993.0,19.0,1.0,1.0,0.0,0.662,
NTP11,202211,2022-11-01,2022-23,false,,7337.0,5371.0,69.0,18.0,2.0,0.0,0.7320430693744037,
NTP15,202211,2022-11-01,2022-23,false,,5528.0,2904.0,66.0,16.0,9.0,1.0,0.5253256150506512,
NVC0R,202211,2022-11-01,2022-23,false,,5985.0,3553.0,3.0,0.0,0.0,0.0,0.5936507936507937,
NVC18,202211,2022-11-01,2022-23,false,,5973.0,3750.0,126.0,36.0,10.0,2.0,0.6278252134605726,
RC9,202211,2022-11-01,2022-23,false,,85023.0,49168.0,4105.0,1128.0,275.0,0.0,0.5782905801959469,1352.7966676107164
RJ2,202211,2022-11-01,2022-23,false,,63080.0,36183.0,3393.0,1093.0,246.0,0.0,0.5736049461001902,1233.6841940568809
RJ7,202211,2022-11-01,2022-23,false,,58904.0,41239.0,612.0,167.0,33.0,0.0,0.7001052560097786,1173.7465278192913
RLT,202211,2022-11-01,2022-23,false,,14671.0,10405.0,56.0,6.0,0.0,0.0,0.7092222752368619,806.919121084619
RPY,202211,2022-11-01,2022-23,false,,1663.0,1553.0,16.0,10.0,8.0,0.0,0.9338544798556825,242.74537280317628
RR7,202211,2022-11-01,2022-23,false,,12715.0,9171.0,95.0,10.0,3.0,0.0,0.721274085725521,729.1170888072069
RRJ,202211,2022-11-01,2022-23,false,,14162.0,9128.0,1070.0,831.0,376.0,0.0,0.6445417313938709,2073.317131730741
RYW,202211,2022-11-01,2022-23,false,,22922.0,12584.0,371.0,116.0,41.0,1.0,0.5489922345345083,
ACG13,202212,2022-12-01,2022-23,true,2022-23,81.0,77.0,0.0,0.0,0.0,0.0,0.9506172839506173,
ACG26,202212,2022-12-01,2022-23,true,2022-23,873.0,810.0,0.0,0.0,0.0,0.0,0.9278350515463918,
AQK,202212,2022-12-01,2022-23,true,2022-23,48.0,48.0,,,,,1.0,
E3D4A,202212,2022-12-01,2022-23,true,2022-23,4.0,3.0,0.0,0.0,0.0,0.0,0.75,
L9D3Z,202212,2022-12-01,2022-23,true,2022-23,170.0,153.0,0.0,0.0,0.0,0.0,0.9,
NFH,202212,2022-12-01,2022-23,true,2022-23,1120.0,609.0,4.0,0.0,0.0,0.0,0.54375,
NL8,202212,2022-12-01,2022-23,true,2022-23,2287.0,1989.0,7.0,2.0,0.0,0.0,0.8696982947092261,
NQTF7,202212,2022-12-01,2022-23,true,2022-23,391.0,311.0,,,,,0.7953964194373402,
NT210,202212,2022-12-01,2022-23,true,2022-23,340.0,268.0,2.0,0.0,0.0,0.0,0.788235294117647,
NT242,202212,2022-12-01,2022-23,true,2022-23,53.0,39.0,0.0,0.0,0.0,0.0,0.7358490566037735,
NT350,202212,2022-12-01,2022-23,true,2022-23,924.0,588.0,29.0,4.0,1.0,0.0,0.6363636363636364,
NT364,202212,2022-12-01,2022-23,true,2022-23,412.0,298.0,8.0,3.0,1.0,1.0,0.7233009708737864,
NT410,202212,2022-12-01,2022-23,true,2022-23,486.0,391.0,0.0,0.0,0.0,0.0,0.8045267489711934,
NT418,202212,2022-12-01,2022-23,true,2022-23,389.0,296.0,4.0,3.0,0.0,0.0,0.7609254498714653,
NTPH1,202212,2022-12-01,2022-23,true,2022-23,2808.0,1499.0,222.0,87.0,11.0,1.0,0.5338319088319088,
NVC0I,202212,2022-12-01,2022-23,true,2022-23,1170.0,675.0,76.0,17.0,4.0,0.0,0.5769230769230769,
NVC15,202212,2022-12-01,2022-23,true,2022-23,2128.0,1120.0,175.0,24.0,8.0,2.0,0.5263157894736842,
NVC17,202212,2022-12-01,2022-23,true,2022-23,3769.0,1980.0,206.0,56.0,23.0,2.0,0.5253382860175113,
RA2,202212,2022-12-01,2022-23,true,2022-23,43278.0,21241.0,2672.0,1059.0,235.0,0.0,0.49080364157308565,1320.7800531022065
RCD,202212,2022-12-01,2022-23,true,2022-23,24951.0,15449.0,1228.0,477.0,118.0,,0.6191735802172258,1367.7776559587764
RJR,202212,2022-12-01,2022-23,true,2022-23,41412.0,17670.0,3857.0,1218.0,327.0,7.0,0.4266879165459287,2106.837606837607
RLT,202212,2022-12-01,2022-23,true,2022-23,14857.0,10229.0,69.0,11.0,1.0,0.0,0.6884970047788921,817.1493001127519
RN5,202212,2022-12-01,2022-23,true,2022-23,54690.0,29199.0,3586.0,1193.0,199.0,1.0,0.5339001645639057,1168.24775653281
RR7,202212,2022-12-01,2022-23,true,2022-23,12593.0,8646.0,99.0,12.0,2.0,0.0,0.686571905026602,722.1212347109049
TAD,202212,2022-12-01,2022-23,true,2022-23,298.0,241.0,0.0,0.0,0.0,0.0,0.8087248322147651,
ACG26,202301,2023-01-01,2022-23,true,2022-23,805.0,753.0,0.0,0.0,0.0,0.0,0.9354037267080745,
B4N1U,202301,2023-01-01,2022-23,true,2022-23,804.0,751.0,0.0,0.0,0.0,0.0,0.9340796019900498,
G3Z1Q,202301,2023-01-01,2022-23,true,2022-23,3145.0,2035.0,33.0,8.0,3.0,0.0,0.6470588235294118,
M0N7E,202301,2023-01-01,2022-23,true,2022-23,184.0,149.0,0.0,0.0,0.0,0.0,0.8097826086956522,
M7C9Q,202301,2023-01-01,2022-23,true,2022-23,101.0,92.0,0.0,0.0,0.0,0.0,0.9108910891089109,
NDJ,202301,2023-01-01,2022-23,true,2022-23,756.0,731.0,0.0,0.0,0.0,0.0,0.966931216931217,
NRP,202301,2023-01-01,2022-23,true,2022-23,519.0,510.0,1.0,,,,0.9826589595375722,
NT345,202301,2023-01-01,2022-23,true,2022-23,365.0,194.0,10.0,5.0,2.0,0.0,0.5315068493150685,
NT419,202301,2023-01-01,2022-23,true,2022-23,82.0,50.0,4.0,2.0,0.0,0.0,0.6097560975609756,
NT428,202301,2023-01-01,2022-23,true,2022-23,89.0,80.0,0.0,0.0,0.0,0.0,0.898876404494382,
NTPH3,202301,2023-01-01,2022-23,true,2022-23,2356.0,1691.0,26.0,10.0,6.0,0.0,0.717741935483871,
NV323,202301,2023-01-01,2022-23,true,2022-23,2375.0,1102.0,90.0,19.0,3.0,0.0,0.464,
RA9,202301,2023-01-01,2022-23,true,2022-23,43678.0,20345.0,5439.0,1828.0,708.0,24.0,0.46579513713997894,1801.370060749533
RAS,202301,2023-01-01,2022-23,true,2022-23,30867.0,16091.0,2155.0,664.0,88.0,,0.5213010658632197,1287.5574076159728
RDE,202301,2023-01-01,2022-23,true,2022-23,80406.0,47140.0,3985.0,1624.0,527.0,9.0,0.58627465612019,1173.7810886445154
REP,202301,2023-01-01,2022-23,true,2022-23,18032.0,7630.0,2499.0,949.0,183.0,,0.4231366459627329,1407.265774378585
RJL,202301,2023-01-01,2022-23,true,2022-23,35677.0,23533.0,511.0,74.0,24.0,1.0,0.6596126355915576,976.0828645844733
RJN,202301,2023-01-01,2022-23,true,2022-23,11201.0,7173.0,171.0,38.0,10.0,0.0,0.6403892509597358,922.8728444191776
RP4,202301,2023-01-01,2022-23,true,2022-23,7580.0,5411.0,279.0,123.0,47.0,5.0,0.7138522427440633,881.9593926348246
RP5,202301,2023-01-01,2022-23,true,2022-23,49408.0,31482.0,1101.0,403.0,90.0,2.0,0.6371842616580311,1270.5988849342687
RQ3,202301,2023-01-01,2022-23,true,2022-23,26495.0,17290.0,706.0,208.0,52.0,0.0,0.6525759577278731,1097.1377933844599
RV3,202301,2023-01-01,2022-23,true,2022-23,956.0,605.0,5.0,3.0,3.0,3.0,0.6328451882845189,
RX4,202301,2023-01-01,2022-23,true,2022-23,199.0,199.0,,,,,1.0,
RYW,202301,2023-01-01,2022-23,true,2022-23,22311.0,12056.0,352.0,165.0,96.0,,0.5403612567791672,
ACG31,202302,2023-02-01,2022-23,true,2022-23,404.0,404.0,0.0,0.0,0.0,0.0,1.0,
ACG36,202302,2023-02-01,2022-23,true,2022-23,658.0,451.0,24.0,13.0,8.0,0.0,0.6854103343465046,
B9J4U,202302,2023-02-01,2022-23,true,2022-23,201.0,156.0,6.0,5.0,1.0,0.0,0.7761194029850746,
NAM01,202302,2023-02-01,2022-23,true,2022-23,2300.0,1567.0,,,,,0.681304347826087,
NPG19,202302,2023-02-01,2022-23,true,2022-23,306.0,289.0,0.0,0.0,0.0,0.0,0.9444444444444444,
NQTH0,202302,2023-02-01,2022-23,true,2022-23,1311.0,1171.0,,,,,0.893211289092296,
NT202,202302,2023-02-01,2022-23,true,2022-23,744.0,525.0,10.0,1.0,0.0,0.0,0.7056451612903226,
NT230,202302,2023-02-01,2022-23,true,2022-23,1261.0,723.0,27.0,22.0,11.0,,0.5733544805709754,
NT305,202302,2023-02-01,2022-23,true,2022-23,280.0,231.0,1.0,0.0,0.0,0.0,0.825,
NT350,202302,2023-02-01,2022-23,true,2022-23,913.0,601.0,34.0,8.0,0.0,0.0,0.6582694414019715,
NT430,202302,2023-02-01,2022-23,true,2022-23,947.0,645.0,5.0,1.0,0.0,0.0,0.6810982048574445,
NT441,202302,2023-02-01,2022-23,true,2022-23,2129.0,1287.0,2.0,1.0,1.0,0.0,0.6045091592296853,
R0D,202302,2023-02-01,2022-23,true,2022-23,72522.0,39363.0,3861.0,1147.0,274.0,0.0,0.5427732274344337,1411.5160338505375
RGR,202302,2023-02-01,2022-23,true,2022-23,30134.0,18384.0,1235.0,484.0,140.0,1.0,0.6100749983407446,1191.3497272080335
RK5,202302,2023-02-01,2022-23,true,2022-23,47001.0,31516.0,820.0,195.0,21.0,0.0,0.6705389247037297,1391.4801777504092
RKB,202302,2023-02-01,2022-23,true,2022-23,64663.0,33300.0,4735.0,1429.0,212.0,2.0,0.5149776533720984,1183.8552050779283
RLT,202302,2023-02-01,2022-23,true,2022-23,15504.0,10955.0,69.0,8.0,0.0,0.0,0.7065918472652218,852.73492286115
RM3,202302,2023-02-01,2022-23,true,2022-23,145685.0,74618.0,11991.0,4528.0,1355.0,13.0,0.5121872533205203,1884.90664417139
RNQ,202302,2023-02-01,2022-23,true,2022-23,26768.0,16955.0,165.0,16.0,0.0,0.0,0.6334055588762701,889.8048731841905
RPG,202302,2023-02-01,2022-23,true,2022-23,1390.0,1107.0,,,,,0.7964028776978417,
RW5,202302,2023-02-01,2022-23,true,2022-23,1562.0,1462.0,0.0,0.0,0.0,0.0,0.9359795134443022,
RY6,202302,2023-02-01,2022-23,true,2022-23,2043.0,1312.0,1.0,0.0,0.0,0.0,0.6421928536465982,
RY7,202302,2023-02-01,2022-23,true,2022-23,118.0,118.0,0.0,0.0,0.0,0.0,1.0,
RYX,202302,2023-02-01,2022-23,true,2022-23,4568.0,3476.0,0.0,0.0,0.0,0.0,0.7609457092819615,
ACG13,202303,2023-03-01,2022-23,false,,308.0,269.0,1.0,0.0,0.0,0.0,0.8733766233766234,
ACG41,202303,2023-03-01,2022-23,false,,345.0,330.0,1.0,0.0,0.0,0.0,0.9565217391304348,
B4N1U,202303,2023-03-01,2022-23,false,,690.0,661.0,0.0,0.0,0.0,0.0,0.9579710144927536,
H4J9P,202303,2023-03-01,2022-23,false,,783.0,726.0,0.0,0.0,0.0,0.0,0.9272030651340997,
L6O7H,202303,2023-03-01,2022-23,false,,1142.0,1083.0,4.0,3.0,1.0,0.0,0.9483362521891419,
M5E1S,202303,2023-03-01,2022-23,false,,561.0,549.0,0.0,0.0,0.0,0.0,0.9786096256684492,
NQA,202303,2023-03-01,2022-23,false,,2078.0,855.0,197.0,1.0,0.0,0.0,0.4114533205004812,
NT205,202303,2023-03-01,2022-23,false,,448.0,163.0,84.0,49.0,27.0,6.0,0.3638392857142857,
NT233,202303,2023-03-01,2022-23,false,,608.0,444.0,26.0,15.0,,,0.7302631578947368,
NT3X3,202303,2023-03-01,2022-23,false,,491.0,417.0,0.0,0.0,0.0,0.0,0.8492871690427699,
NT417,202303,2023-03-01,2022-23,false,,1205.0,579.0,100.0,10.0,0.0,0.0,0.48049792531120333,
RC9,202303,2023-03-01,2022-23,false,,89394.0,49456.0,4331.0,687.0,7.0,0.0,0.5532362350940779,1422.3434283004879
RGM,202303,2023-03-01,2022-23,false,,5859.0,4152.0,13.0,,,,0.7086533538146441,518.2937617210997
RJ1,202303,2023-03-01,2022-23,false,,99119.0,64320.0,2083.0,485.0,87.0,8.0,0.6489169584035351,1216.643835952728
RK9,202303,2023-03-01,2022-23,false,,49548.0,27320.0,3097.0,1126.0,410.0,140.0,0.5513845160248648,1025.2781088597537
RXG,202303,2023-03-01,2022-23,false,,2349.0,2283.0,,,,,0.9719029374201787,
RYW,202303,2023-03-01,2022-23,false,,21642.0,11503.0,252.0,30.0,,,0.5315127991867665,
RYY,202303,2023-03-01,2022-23,false,,3910.0,3741.0,0.0,0.0,0.0,0.0,0.9567774936061381,
ACM,202304,2023-04-01,2023-24,false,,9.0,9.0,,,,,1.0,
G3Z1Q,202304,2023-04-01,2023-24,false,,3289.0,2219.0,37.0,9.0,4.0,0.0,0.6746731529340225,
NPG10,202304,2023-04-01,2023-24,false,,346.0,319.0,1.0,0.0,0.0,0.0,0.9219653179190751,
NQH,202304,2023-04-01,2023-24,false,,996.0,990.0,0.0,0.0,0.0,0.0,0.9939759036144579,
NT210,202304,2023-04-01,2023-24,false,,304.0,245.0,3.0,2.0,0.0,0.0,0.805921052631579,
NT345,202304,2023-04-01,2023-24,false,,346.0,190.0,11.0,0.0,0.0,0.0,0.5491329479768786,
NT401,202304,2023-04-01,2023-24,false,,827.0,638.0,9.0,2.0,0.0,0.0,0.7714631197097944,
NT412,202304,2023-04-01,2023-24,false,,1876.0,1411.0,4.0,2.0,0.0,0.0,0.752132196162047,
NT420,202304,2023-04-01,2023-24,false,,2172.0,1560.0,19.0,3.0,0.0,0.0,0.7182320441988951,
NT450,202304,2023-04-01,2023-24,false,,867.0,611.0,9.0,1.0,0.0,0.0,0.7047289504036909,
NTP13,202304,2023-04-01,2023-24,false,,852.0,676.0,5.0,3.0,0.0,0.0,0.7934272300469484,
NVC01,202304,2023-04-01,2023-24,false,,1146.0,698.0,2.0,0.0,0.0,0.0,0.6090750436300174,
RW1,202304,2023-04-01,2023-24,false,,4896.0,4361.0,3.0,,,,0.8907271241830066,
AJX,202305,2023-05-01,2023-24,false,,8056.0,6118.0,81.0,15.0,3.0,0.0,0.7594339622641509,
G3O5P,202305,2023-05-01,2023-24,false,,253.0,244.0,0.0,0.0,0.0,0.0,0.9644268774703557,
K8I4X,202305,2023-05-01,2023-24,false,,39.0,31.0,0.0,0.0,0.0,0.0,0.7948717948717948,
NT211,202305,2023-05-01,2023-24,false,,97.0,46.0,7.0,2.0,0.0,0.0,0.4742268041237113,
NT241,202305,2023-05-01,2023-24,false,,66.0,64.0,0.0,0.0,0.0,0.0,0.9696969696969697,
NT312,202305,2023-05-01,2023-24,false,,1234.0,1170.0,1.0,0.0,0.0,0.0,0.9481361426256077,
NT348,202305,2023-05-01,2023-24,false,,967.0,793.0,4.0,0.0,0.0,0.0,0.8200620475698035,
NT409,202305,2023-05-01,2023-24,false,,670.0,484.0,9.0,2.0,0.0,0.0,0.7223880597014926,
