org_code,month_key,month_start,fy,month_name,days_in_month,is_winter,winter_label,is_summer,methodology_break,att_type1,att_type2,att_other,att_all,over4hr_type1,over4hr_all,dta_4to12hr,dta_12hr_plus,emadm_via_ae,type1_performance,alltype_performance,att_type1_per_day,type1_meets_95,type1_meets_interim
RWA,202206,2022-06-01,2022-23,June,30,false,,true,false,10460.0,0.0,0.0,10460.0,5365.0,5365.0,926.0,427.0,2979.0,0.48709369024856597,0.48709369024856597,348.6666666666667,false,false
RHU,202206,2022-06-01,2022-23,June,30,false,,true,false,8487.0,629.0,2669.0,11785.0,0.0,0.0,1546.0,0.0,3157.0,1.0,1.0,282.9,true,true
RMC,202206,2022-06-01,2022-23,June,30,false,,true,false,10159.0,0.0,1498.0,11657.0,4297.0,4430.0,599.0,359.0,1885.0,0.5770252977655281,0.6199708329758944,338.6333333333333,false,false
RBQ,202207,2022-07-01,2022-23,July,31,false,,true,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,
RJZ,202207,2022-07-01,2022-23,July,31,false,,true,false,14667.0,0.0,8920.0,23587.0,8127.0,10012.0,1675.0,621.0,3627.0,0.44589895684188996,0.5755288930342985,473.1290322580645,false,false
Y00751,202207,2022-07-01,2022-23,July,31,false,,true,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,
DT301,202207,2022-07-01,2022-23,July,31,false,,true,false,0.0,0.0,2579.0,2579.0,0.0,47.0,0.0,0.0,0.0,,0.9817758821248546,0.0,,
RXG,202207,2022-07-01,2022-23,July,31,false,,true,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,
RYF,202207,2022-07-01,2022-23,July,31,false,,true,false,0.0,0.0,2085.0,2085.0,0.0,68.0,0.0,0.0,0.0,,0.9673860911270983,0.0,,
NNJ07,202207,2022-07-01,2022-23,July,31,false,,true,false,0.0,0.0,4641.0,4641.0,0.0,806.0,0.0,0.0,0.0,,0.8263305322128851,0.0,,
NNJ14,202207,2022-07-01,2022-23,July,31,false,,true,false,0.0,0.0,574.0,574.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
RBK,202207,2022-07-01,2022-23,July,31,false,,true,false,8018.0,0.0,4082.0,12100.0,3239.0,3334.0,925.0,35.0,2872.0,0.5960339236717386,0.7244628099173553,258.64516129032256,false,false
RLQ,202207,2022-07-01,2022-23,July,31,false,,true,false,5971.0,0.0,0.0,5971.0,2547.0,2547.0,224.0,318.0,1356.0,0.5734382850443811,0.5734382850443811,192.61290322580646,false,false
RKB,202207,2022-07-01,2022-23,July,31,false,,true,false,11558.0,1623.0,7211.0,20392.0,5818.0,6030.0,1120.0,1.0,3248.0,0.4966257137913134,0.7042958022754021,372.83870967741933,false,false
RDU,202207,2022-07-01,2022-23,July,31,false,,true,false,18637.0,0.0,0.0,18637.0,0.0,0.0,1771.0,0.0,4168.0,1.0,1.0,601.1935483870968,true,true
RET,202207,2022-07-01,2022-23,July,31,false,,true,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,
RNN,202207,2022-07-01,2022-23,July,31,false,,true,false,8761.0,0.0,2245.0,11006.0,3085.0,3091.0,579.0,367.0,2155.0,0.6478712475744778,0.719153189169544,282.61290322580646,false,false
RVW,202207,2022-07-01,2022-23,July,31,false,,true,false,4084.0,0.0,11347.0,15431.0,0.0,0.0,397.0,24.0,2050.0,1.0,1.0,131.74193548387098,true,true
RWX,202207,2022-07-01,2022-23,July,31,false,,true,false,0.0,0.0,1067.0,1067.0,0.0,6.0,0.0,0.0,0.0,,0.9943767572633552,0.0,,
RN3,202207,2022-07-01,2022-23,July,31,false,,true,false,5599.0,0.0,4436.0,10035.0,2545.0,2690.0,402.0,40.0,2022.0,0.5454545454545454,0.7319382162431489,180.61290322580646,false,false
RWG,202207,2022-07-01,2022-23,July,31,false,,true,false,7699.0,0.0,6399.0,14098.0,5047.0,5417.0,1462.0,0.0,2808.0,0.34446031952201583,0.615761100865371,248.3548387096774,false,false
L83087,202208,2022-08-01,2022-23,August,31,false,,true,false,0.0,0.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
RXK,202208,2022-08-01,2022-23,August,31,false,,true,false,14185.0,1100.0,8517.0,23802.0,6246.0,6463.0,1345.0,11.0,3069.0,0.5596757137821642,0.7284681959499202,457.5806451612903,false,false
NTP11,202208,2022-08-01,2022-23,August,31,false,,true,false,0.0,0.0,5232.0,5232.0,0.0,101.0,0.0,0.0,0.0,,0.9806957186544343,0.0,,
DT301,202208,2022-08-01,2022-23,August,31,false,,true,false,0.0,0.0,2484.0,2484.0,0.0,33.0,32.0,1.0,0.0,,0.9867149758454107,0.0,,
RFR,202208,2022-08-01,2022-23,August,31,false,,true,false,7357.0,0.0,0.0,7357.0,0.0,0.0,713.0,0.0,2513.0,1.0,1.0,237.32258064516128,true,true
RKE,202208,2022-08-01,2022-23,August,31,false,,true,false,8081.0,0.0,0.0,8081.0,2175.0,2175.0,479.0,34.0,967.0,0.7308501423091202,0.7308501423091202,260.6774193548387,false,false
RN7,202208,2022-08-01,2022-23,August,31,false,,true,false,10267.0,0.0,3543.0,13810.0,3280.0,3298.0,770.0,0.0,2612.0,0.6805298529268531,0.7611875452570601,331.19354838709677,false,false
NV693,202208,2022-08-01,2022-23,August,31,false,,true,false,0.0,0.0,1024.0,1024.0,0.0,7.0,0.0,0.0,0.0,,0.9931640625,0.0,,
RDE,202208,2022-08-01,2022-23,August,31,false,,true,false,13836.0,0.0,10370.0,24206.0,5772.0,5885.0,789.0,6.0,4461.0,0.582827406764961,0.7568784598859787,446.3225806451613,false,false
RJ6,202208,2022-08-01,2022-23,August,31,false,,true,false,11624.0,0.0,3359.0,14983.0,4252.0,4252.0,445.0,272.0,1174.0,0.6342050929112182,0.7162117066008142,374.96774193548384,false,false
RVR,202208,2022-08-01,2022-23,August,31,false,,true,false,11989.0,257.0,190.0,12436.0,3057.0,3057.0,646.0,194.0,1848.0,0.7450162649095005,0.7541814088131231,386.741935483871,false,false
RXW,202208,2022-08-01,2022-23,August,31,false,,true,false,9924.0,0.0,2007.0,11931.0,5458.0,5595.0,1129.0,585.0,2788.0,0.45002015316404675,0.53105355795826,320.1290322580645,false,false
RXG,202209,2022-09-01,2022-23,September,30,false,,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,
NTV0B,202209,2022-09-01,2022-23,September,30,false,,false,false,0.0,0.0,2568.0,2568.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
AJN,202209,2022-09-01,2022-23,September,30,false,,false,false,0.0,0.0,423.0,423.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
NQTE4,202209,2022-09-01,2022-23,September,30,false,,false,false,0.0,0.0,3155.0,3155.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
NNF09,202209,2022-09-01,2022-23,September,30,false,,false,false,0.0,0.0,3536.0,3536.0,0.0,568.0,0.0,0.0,0.0,,0.8393665158371041,0.0,,
Y03007,202210,2022-10-01,2022-23,October,31,false,,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,
C82010,202210,2022-10-01,2022-23,October,31,false,,false,false,0.0,0.0,172.0,172.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
NNJ15,202210,2022-10-01,2022-23,October,31,false,,false,false,0.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
RRV,202210,2022-10-01,2022-23,October,31,false,,false,false,12909.0,0.0,0.0,12909.0,5055.0,5055.0,433.0,66.0,1433.0,0.6084127353009527,0.6084127353009527,416.4193548387097,false,false
NNFA7,202210,2022-10-01,2022-23,October,31,false,,false,false,0.0,0.0,1371.0,1371.0,0.0,5.0,0.0,0.0,0.0,,0.9963530269876003,0.0,,
NLX,202210,2022-10-01,2022-23,October,31,false,,false,false,0.0,0.0,4457.0,4457.0,0.0,8.0,0.0,0.0,0.0,,0.9982050706753421,0.0,,
RA2,202210,2022-10-01,2022-23,October,31,false,,false,false,6298.0,0.0,0.0,6298.0,3152.0,3152.0,677.0,5.0,2150.0,0.4995236583042235,0.4995236583042235,203.16129032258064,false,false
RTQ,202210,2022-10-01,2022-23,October,31,false,,false,false,0.0,0.0,5827.0,5827.0,0.0,18.0,0.0,0.0,0.0,,0.9969109318688862,0.0,,
RWG,202210,2022-10-01,2022-23,October,31,false,,false,false,7790.0,0.0,6572.0,14362.0,4927.0,5430.0,1324.0,0.0,2902.0,0.36752246469833116,0.6219189527920903,251.29032258064515,false,false
AJN,202211,2022-11-01,2022-23,November,30,false,,false,false,0.0,0.0,489.0,489.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
Y02615,202211,2022-11-01,2022-23,November,30,false,,false,false,0.0,0.0,7702.0,7702.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
RXQ,202211,2022-11-01,2022-23,November,30,false,,false,false,9940.0,1331.0,2962.0,14233.0,4553.0,4637.0,439.0,281.0,4360.0,0.5419517102615694,0.6742078268811915,331.3333333333333,false,false
RW1,202211,2022-11-01,2022-23,November,30,false,,false,false,0.0,0.0,2172.0,2172.0,0.0,95.0,0.0,0.0,1.0,,0.9562615101289135,0.0,,
RWE,202211,2022-11-01,2022-23,November,30,false,,false,false,21639.0,1699.0,0.0,23338.0,11374.0,11427.0,1615.0,1110.0,4928.0,0.4743749711169647,0.5103693547004885,721.3,false,false
Y04538,202211,2022-11-01,2022-23,November,30,false,,false,false,0.0,0.0,2443.0,2443.0,0.0,50.0,4.0,0.0,0.0,,0.9795333606221859,0.0,,
RCU,202211,2022-11-01,2022-23,November,30,false,,false,false,6101.0,0.0,318.0,6419.0,1046.0,1046.0,1.0,0.0,1128.0,0.8285526962792985,0.8370462688892351,203.36666666666667,false,true
RGN,202211,2022-11-01,2022-23,November,30,false,,false,false,12948.0,0.0,4375.0,17323.0,6121.0,6879.0,635.0,640.0,3361.0,0.5272628977448255,0.6028978814293136,431.6,false,false
RL4,202211,2022-11-01,2022-23,November,30,false,,false,false,13155.0,0.0,7213.0,20368.0,4422.0,5398.0,961.0,84.0,5695.0,0.6638540478905359,0.7349764336213669,438.5,false,false
RTX,202211,2022-11-01,2022-23,November,30,false,,false,false,8350.0,0.0,2770.0,11120.0,2657.0,2749.0,558.0,338.0,2617.0,0.6817964071856287,0.7527877697841727,278.3333333333333,false,false
RDR,202211,2022-11-01,2022-23,November,30,false,,false,false,0.0,0.0,10908.0,10908.0,0.0,387.0,0.0,0.0,0.0,,0.9645214521452146,0.0,,
RY7,202211,2022-11-01,2022-23,November,30,false,,false,false,0.0,0.0,3739.0,3739.0,0.0,43.0,0.0,0.0,0.0,,0.9884995988232148,0.0,,
RXR,202211,2022-11-01,2022-23,November,30,false,,false,false,10464.0,0.0,7256.0,17720.0,4402.0,4980.0,625.0,866.0,4095.0,0.5793195718654434,0.7189616252821671,348.8,false,false
C82009,202211,2022-11-01,2022-23,November,30,false,,false,false,0.0,0.0,331.0,331.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
RX1,202211,2022-11-01,2022-23,November,30,false,,false,false,16325.0,1778.0,218.0,18321.0,0.0,0.0,893.0,407.0,3932.0,1.0,1.0,544.1666666666666,true,true
RKB,202211,2022-11-01,2022-23,November,30,false,,false,false,11952.0,1738.0,7368.0,21058.0,5856.0,6322.0,1083.0,4.0,3634.0,0.5100401606425703,0.6997815557032956,398.4,false,false
NTV0B,202212,2022-12-01,2022-23,December,31,true,2022-23,false,false,0.0,0.0,3256.0,3256.0,0.0,450.0,0.0,0.0,0.0,,0.8617936117936118,0.0,,
ACH01,202212,2022-12-01,2022-23,December,31,true,2022-23,false,false,0.0,0.0,4848.0,4848.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
NNJ07,202212,2022-12-01,2022-23,December,31,true,2022-23,false,false,0.0,0.0,5743.0,5743.0,0.0,1503.0,0.0,0.0,0.0,,0.7382900922862615,0.0,,
RL1,202212,2022-12-01,2022-23,December,31,true,2022-23,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,
RA7,202212,2022-12-01,2022-23,December,31,true,2022-23,false,false,22618.0,1763.0,0.0,24381.0,11145.0,11205.0,1441.0,2003.0,6200.0,0.5072508621451941,0.540420819490587,729.6129032258065,false,false
R1K,202212,2022-12-01,2022-23,December,31,true,2022-23,false,false,12462.0,0.0,17960.0,30422.0,6840.0,10935.0,1032.0,597.0,6178.0,0.45113143957631197,0.6405561764512524,402.0,false,false
RHU,202212,2022-12-01,2022-23,December,31,true,2022-23,false,false,9860.0,579.0,2737.0,13176.0,0.0,0.0,1904.0,0.0,3731.0,1.0,1.0,318.06451612903226,true,true
RYY,202301,2023-01-01,2022-23,January,31,true,2022-23,false,false,0.0,0.0,7908.0,7908.0,0.0,10.0,0.0,0.0,0.0,,0.9987354577642893,0.0,,
RFF,202301,2023-01-01,2022-23,January,31,true,2022-23,false,false,7307.0,0.0,0.0,7307.0,2646.0,2646.0,461.0,24.0,2493.0,0.637881483508964,0.637881483508964,235.70967741935485,false,false
R0D,202301,2023-01-01,2022-23,January,31,true,2022-23,false,false,11173.0,0.0,0.0,11173.0,0.0,0.0,1078.0,215.0,3560.0,1.0,1.0,360.4193548387097,true,true
Y03218,202301,2023-01-01,2022-23,January,31,true,2022-23,false,false,0.0,0.0,723.0,723.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
RY8,202301,2023-01-01,2022-23,January,31,true,2022-23,false,false,0.0,0.0,6183.0,6183.0,0.0,10.0,0.0,0.0,0.0,,0.9983826621381207,0.0,,
RBK,202301,2023-01-01,2022-23,January,31,true,2022-23,false,false,7224.0,0.0,3575.0,10799.0,2746.0,2765.0,779.0,148.0,3045.0,0.6198781838316723,0.7439577738679508,233.03225806451613,false,false
RTQ,202301,2023-01-01,2022-23,January,31,true,2022-23,false,false,0.0,0.0,5362.0,5362.0,0.0,17.0,0.0,0.0,0.0,,0.9968295412159642,0.0,,
RYR,202301,2023-01-01,2022-23,January,31,true,2022-23,false,false,20494.0,1413.0,1804.0,23711.0,8900.0,8999.0,1655.0,1017.0,6270.0,0.5657265541133991,0.6204715111129855,661.0967741935484,false,false
R1H,202301,2023-01-01,2022-23,January,31,true,2022-23,false,false,22053.0,748.0,17019.0,39820.0,10179.0,11885.0,3034.0,733.0,4920.0,0.5384301455584275,0.7015318935208438,711.3870967741935,false,false
RDR,202301,2023-01-01,2022-23,January,31,true,2022-23,false,false,0.0,0.0,10633.0,10633.0,0.0,193.0,1.0,0.0,1.0,,0.9818489607824696,0.0,,
REM,202301,2023-01-01,2022-23,January,31,true,2022-23,false,false,15409.0,279.0,8588.0,24276.0,7208.0,7680.0,2012.0,1279.0,4537.0,0.5322214290349796,0.6836381611468116,497.06451612903226,false,false
RMC,202301,2023-01-01,2022-23,January,31,true,2022-23,false,false,7767.0,0.0,1751.0,9518.0,3285.0,3528.0,520.0,486.0,2267.0,0.5770567786790266,0.6293338936751418,250.5483870967742,false,false
RXN,202301,2023-01-01,2022-23,January,31,true,2022-23,false,false,10640.0,0.0,3522.0,14162.0,3586.0,3630.0,1666.0,125.0,3013.0,0.6629699248120301,0.743680271148143,343.2258064516129,false,false
RXC,202301,2023-01-01,2022-23,January,31,true,2022-23,false,false,8067.0,0.0,1526.0,9593.0,3447.0,3488.0,177.0,9.0,3051.0,0.572703607288955,0.6364015427916189,260.2258064516129,false,false
RVR,202301,2023-01-01,2022-23,January,31,true,2022-23,false,false,11320.0,284.0,0.0,11604.0,2842.0,2842.0,461.0,501.0,1820.0,0.7489399293286219,0.755084453636677,365.16129032258067,false,false
RNS,202301,2023-01-01,2022-23,January,31,true,2022-23,false,false,7707.0,665.0,1750.0,10122.0,3400.0,3451.0,444.0,453.0,1803.0,0.5588426106137278,0.6590594744121715,248.61290322580646,false,false
NDJ,202302,2023-02-01,2022-23,February,28,true,2022-23,false,false,0.0,0.0,1492.0,1492.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
RXQ,202302,2023-02-01,2022-23,February,28,true,2022-23,false,false,8474.0,1173.0,2582.0,12229.0,3279.0,3324.0,297.0,376.0,4133.0,0.6130516875147509,0.7281870962466268,302.64285714285717,false,false
RTD,202302,2023-02-01,2022-23,February,28,true,2022-23,false,false,10905.0,1378.0,5423.0,17706.0,4578.0,4658.0,578.0,41.0,2994.0,0.5801925722145804,0.7369253360442788,389.4642857142857,false,false
REP,202302,2023-02-01,2022-23,February,28,true,2022-23,false,false,0.0,1185.0,0.0,1185.0,0.0,177.0,0.0,0.0,88.0,,0.850632911392405,0.0,,
RH8,202302,2023-02-01,2022-23,February,28,true,2022-23,false,false,9729.0,0.0,2486.0,12215.0,4762.0,4769.0,913.0,213.0,3073.0,0.5105355123856512,0.609578387228817,347.4642857142857,false,false
RN7,202302,2023-02-01,2022-23,February,28,true,2022-23,false,false,10233.0,0.0,3627.0,13860.0,2927.0,3005.0,648.0,0.0,2591.0,0.7139646242548617,0.7831890331890332,365.4642857142857,false,false
RTX,202302,2023-02-01,2022-23,February,28,true,2022-23,false,false,7146.0,0.0,2469.0,9615.0,1896.0,1950.0,374.0,221.0,2437.0,0.7346767422334173,0.7971918876755071,255.21428571428572,false,false
Y02428,202302,2023-02-01,2022-23,February,28,true,2022-23,false,false,0.0,0.0,2711.0,2711.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
RVV,202302,2023-02-01,2022-23,February,28,true,2022-23,false,false,10977.0,0.0,10535.0,21512.0,6514.0,7016.0,421.0,1021.0,3586.0,0.4065773890862713,0.6738564522127185,392.0357142857143,false,false
RWW,202302,2023-02-01,2022-23,February,28,true,2022-23,false,false,6104.0,0.0,5736.0,11840.0,3001.0,3200.0,571.0,586.0,2302.0,0.5083551769331586,0.7297297297297297,218.0,false,false
RN5,202302,2023-02-01,2022-23,February,28,true,2022-23,false,false,10196.0,0.0,295.0,10491.0,3859.0,3859.0,881.0,10.0,2683.0,0.6215182424480188,0.6321608998188923,364.14285714285717,false,false
RQW,202302,2023-02-01,2022-23,February,28,true,2022-23,false,false,8271.0,0.0,0.0,8271.0,4536.0,4536.0,383.0,46.0,1884.0,0.4515778019586507,0.4515778019586507,295.39285714285717,false,false
AQN04,202303,2023-03-01,2022-23,March,31,false,,false,false,0.0,0.0,2517.0,2517.0,0.0,52.0,0.0,0.0,0.0,,0.9793404847040127,0.0,,
NQT10,202303,2023-03-01,2022-23,March,31,false,,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,
NTP11,202303,2023-03-01,2022-23,March,31,false,,false,false,0.0,0.0,5479.0,5479.0,0.0,383.0,0.0,0.0,0.0,,0.9300967329804709,0.0,,
NTV0B,202303,2023-03-01,2022-23,March,31,false,,false,false,0.0,0.0,2914.0,2914.0,0.0,73.0,0.0,0.0,0.0,,0.9749485243651338,0.0,,
RR7,202303,2023-03-01,2022-23,March,31,false,,false,false,5922.0,0.0,2839.0,8761.0,2355.0,2390.0,910.0,80.0,1774.0,0.6023302938196555,0.7272000913137769,191.03225806451613,false,false
RX1,202303,2023-03-01,2022-23,March,31,false,,false,false,15727.0,2276.0,342.0,18345.0,0.0,0.0,845.0,640.0,3952.0,1.0,1.0,507.3225806451613,true,true
RY4,202303,2023-03-01,2022-23,March,31,false,,false,false,0.0,0.0,1171.0,1171.0,0.0,73.0,0.0,0.0,0.0,,0.9376601195559351,0.0,,
RBN,202303,2023-03-01,2022-23,March,31,false,,false,false,17463.0,0.0,7325.0,24788.0,7863.0,7981.0,688.0,308.0,7140.0,0.5497337227280537,0.6780296917863482,563.3225806451613,false,false
RYX,202303,2023-03-01,2022-23,March,31,false,,false,false,0.0,0.0,9527.0,9527.0,0.0,208.0,0.0,0.0,0.0,,0.9781673139498268,0.0,,
NNJ15,202303,2023-03-01,2022-23,March,31,false,,false,false,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
R1K,202303,2023-03-01,2022-23,March,31,false,,false,false,12898.0,0.0,13564.0,26462.0,6175.0,6605.0,906.0,420.0,6804.0,0.5212436036594821,0.7503967954047313,416.06451612903226,false,false
RXR,202303,2023-03-01,2022-23,March,31,false,,false,false,10680.0,0.0,7030.0,17710.0,4227.0,4700.0,797.0,676.0,4182.0,0.6042134831460675,0.7346132128740824,344.51612903225805,false,false
NDA57,202303,2023-03-01,2022-23,March,31,false,,false,false,0.0,0.0,1207.0,1207.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
RDE,202303,2023-03-01,2022-23,March,31,false,,false,false,14087.0,0.0,10814.0,24901.0,7706.0,7891.0,1497.0,261.0,4963.0,0.45297082416412293,0.6831050961808762,454.4193548387097,false,false
RTQ,202303,2023-03-01,2022-23,March,31,false,,false,false,0.0,0.0,5793.0,5793.0,0.0,15.0,0.0,0.0,0.0,,0.9974106680476437,0.0,,
RQX,202303,2023-03-01,2022-23,March,31,false,,false,false,10523.0,0.0,0.0,10523.0,2023.0,2023.0,162.0,12.0,1747.0,0.8077544426494345,0.8077544426494345,339.4516129032258,false,true
RBL,202303,2023-03-01,2022-23,March,31,false,,false,false,7839.0,0.0,2759.0,10598.0,3678.0,3758.0,521.0,269.0,1931.0,0.5308075009567547,0.6454047933572372,252.8709677419355,false,false
AD913,202304,2023-04-01,2023-24,April,30,false,,false,false,0.0,0.0,3093.0,3093.0,0.0,65.0,0.0,0.0,0.0,,0.9789848043970255,0.0,,
AXG,202304,2023-04-01,2023-24,April,30,false,,false,false,0.0,0.0,2032.0,2032.0,0.0,49.0,0.0,0.0,0.0,,0.9758858267716536,0.0,,
RGR,202304,2023-04-01,2023-24,April,30,false,,false,false,6188.0,0.0,647.0,6835.0,0.0,0.0,465.0,46.0,1909.0,1.0,1.0,206.26666666666668,true,true
RY5,202304,2023-04-01,2023-24,April,30,false,,false,false,0.0,0.0,7841.0,7841.0,0.0,235.0,0.0,0.0,0.0,,0.9700293329932407,0.0,,
RL4,202304,2023-04-01,2023-24,April,30,false,,false,false,12029.0,0.0,6652.0,18681.0,3626.0,3855.0,536.0,16.0,5721.0,0.698561808961676,0.7936405973984262,400.96666666666664,false,false
Y03571,202304,2023-04-01,2023-24,April,30,false,,false,false,0.0,0.0,7843.0,7843.0,0.0,56.0,0.0,0.0,0.0,,0.9928598750478134,0.0,,
NNF76,202304,2023-04-01,2023-24,April,30,false,,false,false,0.0,0.0,2642.0,2642.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
NR3,202304,2023-04-01,2023-24,April,30,false,,false,false,0.0,0.0,4577.0,4577.0,0.0,198.0,0.0,0.0,0.0,,0.9567402228533974,0.0,,
RCF,202304,2023-04-01,2023-24,April,30,false,,false,false,4972.0,243.0,11.0,5226.0,2392.0,2392.0,391.0,14.0,1354.0,0.5189058728881737,0.5422885572139303,165.73333333333332,false,false
RCU,202304,2023-04-01,2023-24,April,30,false,,false,false,4266.0,0.0,149.0,4415.0,348.0,348.0,3.0,0.0,812.0,0.9184247538677919,0.9211778029445074,142.2,false,true
RQM,202304,2023-04-01,2023-24,April,30,false,,false,false,17441.0,0.0,8414.0,25855.0,0.0,0.0,645.0,22.0,2552.0,1.0,1.0,581.3666666666667,true,true
RRV,202304,2023-04-01,2023-24,April,30,false,,false,false,11391.0,0.0,0.0,11391.0,3646.0,3646.0,261.0,26.0,1306.0,0.6799227460275656,0.6799227460275656,379.7,false,false
RDE,202304,2023-04-01,2023-24,April,30,false,,false,false,13222.0,0.0,10239.0,23461.0,5867.0,5921.0,982.0,50.0,4659.0,0.5562698532748449,0.7476237159541366,440.73333333333335,false,false
NL7,202305,2023-05-01,2023-24,May,31,false,,false,false,0.0,0.0,5364.0,5364.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
RY7,202305,2023-05-01,2023-24,May,31,false,,false,false,0.0,0.0,4541.0,4541.0,0.0,255.0,0.0,0.0,0.0,,0.9438449680687073,0.0,,
ACH01,202305,2023-05-01,2023-24,May,31,false,,false,false,0.0,0.0,4720.0,4720.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
RTQ,202305,2023-05-01,2023-24,May,31,false,,false,false,0.0,0.0,6586.0,6586.0,0.0,10.0,0.0,0.0,0.0,,0.9984816276951108,0.0,,
RV9,202305,2023-05-01,2023-24,May,31,false,,false,false,0.0,0.0,1033.0,1033.0,0.0,5.0,0.0,0.0,0.0,,0.995159728944821,0.0,,
RBS,202305,2023-05-01,2023-24,May,31,false,,false,false,5772.0,0.0,0.0,5772.0,877.0,877.0,0.0,0.0,1008.0,0.8480595980595981,0.8480595980595981,186.19354838709677,false,true
RCX,202305,2023-05-01,2023-24,May,31,false,,false,false,6526.0,0.0,1002.0,7528.0,2686.0,2686.0,717.0,437.0,2291.0,0.5884155684952498,0.6431987247608927,210.51612903225808,false,false
RNZ,202305,2023-05-01,2023-24,May,31,false,,false,false,4264.0,258.0,1832.0,6354.0,1550.0,1550.0,403.0,16.0,1195.0,0.6364915572232646,0.7560591753226314,137.5483870967742,false,false
RAT,202305,2023-05-01,2023-24,May,31,false,,false,false,0.0,0.0,2237.0,2237.0,0.0,124.0,0.0,0.0,0.0,,0.9445686186857398,0.0,,
RQM,202305,2023-05-01,2023-24,May,31,false,,false,false,19412.0,0.0,9726.0,29138.0,0.0,0.0,551.0,26.0,2517.0,1.0,1.0,626.1935483870968,true,true
NNJ13,202305,2023-05-01,2023-24,May,31,false,,false,false,0.0,0.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
RKE,202305,2023-05-01,2023-24,May,31,false,,false,false,8823.0,0.0,0.0,8823.0,3137.0,3137.0,219.0,302.0,930.0,0.6444520004533605,0.6444520004533605,284.61290322580646,false,false
RTR,202305,2023-05-01,2023-24,May,31,false,,false,false,10419.0,0.0,5214.0,15633.0,4221.0,4532.0,1070.0,61.0,2532.0,0.5948747480564354,0.7101004285805668,336.0967741935484,false,false
Y03571,202305,2023-05-01,2023-24,May,31,false,,false,false,0.0,0.0,8117.0,8117.0,0.0,107.0,0.0,0.0,0.0,,0.9868177898238265,0.0,,
