org_code,month_key,type1_performance,prev_month,mom_change,yoy_change,rolling_3m,national_rank
RBL,202502,0.44506489586477516,0.46283102567549406,-0.0177661298107189,-0.04374773282431199,0.45450415664677424,113
RWH,202502,0.44268823895457377,0.4453781512605042,-0.0026899123059304086,-0.009649890541829076,0.43287631242442287,114
RJE,202502,0.4391300858679079,0.4624464325990527,-0.0233163467311448,-0.0007900738127307738,0.43504843056705383,115
RCB,202502,0.4374868448747632,0.43255262377705306,0.004934221097710134,-0.005073437422825511,0.42770710771778314,116
RAS,202502,0.4359064533145771,0.4135275405993638,0.022378912715213306,-0.018706503804413077,0.41701932630777,117
RBT,202502,0.42655548428479795,0.3943003618817853,0.03225512240301265,-0.053975233915375065,0.40449571189697214,118
RXW,202502,0.41925942156003504,0.42465318225140314,-0.005393760691368099,0.015764990171458382,0.4131670867856136,119
RWA,202502,0.3882959146117041,0.4101297806362697,-0.021833866024565607,-0.09379527565069234,0.3850568390110916,120
RHU,202305,1.0,1.0,0.0,0.0,1.0,1
RX1,202305,1.0,1.0,0.0,0.0,1.0,1
RDU,202305,1.0,1.0,0.0,0.0,1.0,1
RGT,202305,1.0,1.0,0.0,0.0,1.0,1
RQM,202305,1.0,1.0,0.0,0.0,1.0,1
R0D,202305,1.0,1.0,0.0,0.0,1.0,1
RK9,202305,1.0,1.0,0.0,0.0,1.0,1
RYJ,202305,1.0,1.0,0.0,0.0,1.0,1
RGR,202305,1.0,1.0,0.0,0.0,1.0,1
RXF,202305,1.0,1.0,0.0,0.0,1.0,1
RFR,202305,1.0,1.0,0.0,0.0,1.0,1
RC9,202305,1.0,1.0,0.0,0.0,1.0,1
RNQ,202305,1.0,1.0,0.0,0.0,1.0,1
RVW,202305,1.0,1.0,0.0,0.0,1.0,1
RCU,202305,0.9241463913310162,0.9184247538677919,0.005721637463224294,-0.0036753726166913747,0.9091804712688528,15
RQ3,202305,0.8595736358302366,0.8519097610006701,0.0076638748295665415,-0.03115823831477027,0.8319464684855555,16
RWF,202305,0.8549242842931358,0.880023923444976,-0.025099639151840214,0.036495178546791074,0.8576258491837865,17
RBS,202305,0.8480595980595981,0.8408058463361643,0.007253751723433788,0.1109470504050315,0.8218960199013593,18
RTF,202305,0.8134167606934044,0.8368857976217187,-0.023469036928314257,-0.02796933462797735,0.803336560189798,19
RCD,202305,0.7784172661870503,0.8043970988213962,-0.02597983263434589,0.15666332834115848,0.7760775932231732,20
RFF,202305,0.7780031015149708,0.7385149572649572,0.03948814425001357,0.1142589671608093,0.7112436888284318,21
RQX,202305,0.7734568467394295,0.8348354430379747,-0.06137859629854525,-0.03512462172737274,0.8053489108089463,22
RVR,202305,0.7627914254420278,0.7460249978743304,0.016766427567697417,0.005058351680401141,0.7458106026439143,23
RJ7,202305,0.7356238698010851,0.7624094445935068,-0.026785574792421718,0.028077528766208504,0.7326130908728463,24
RN7,202305,0.7219646995899447,0.7183125784342118,0.003652121155732879,0.006678515948236319,0.7208783909203328,25
RJC,202305,0.7205440041846476,0.8238792314730101,-0.10333522728836253,0.034758793837116886,0.7417188182334176,26
RAE,202305,0.7163523164255631,0.7228131777341733,-0.006460861308610233,-0.006531806776272631,0.7087441927744398,27
RTP,202305,0.7153044432254525,0.7590275294958885,-0.043723086270435974,0.056950574324516,0.7034794148327815,28
RWY,202305,0.7127126467097455,0.7191541927045488,-0.006441545994803288,-0.04577891100656739,0.6971229290349633,29
RLT,202305,0.6995877988458368,0.6569514844315714,0.04263631441426541,-0.0023703823688994152,0.6692069380198126,30
RHW,202305,0.6951441829632086,0.6993006993006994,-0.004156516337490812,-0.014408131344185393,0.679412186493923,31
RN5,202305,0.6944833841840521,0.6491117323473713,0.04537165183668079,0.04139612444600138,0.6584282021919833,32
RA2,202305,0.6907935523868568,0.6556113302258875,0.035182222160969334,0.12459591887230614,0.6518338582415679,33
RL4,202305,0.6904850885716421,0.698561808961676,-0.00807672039003382,-0.02936042539151884,0.6752659035348013,34
RBK,202305,0.6900842025889153,0.6456059735784032,0.04447822901051213,0.07803008204771,0.6447150897078633,35
RXR,202305,0.685695344725987,0.6061653986760202,0.07952994604996688,0.1155856555120931,0.6320247421826916,36
RJ1,202305,0.6793673055945146,0.7019007482583641,-0.02253344266384949,-0.023868097901208696,0.6759780656485432,37
RAJ,202305,0.6689511806931496,0.6657490582439872,0.0032021224491624034,0.0010421715683583965,0.6478646565827563,38
